id_rssd,name,state,city,filing_type,reporting_period,has_filed
767152,"FIRST NATIONAL BANK IN COOPER, THE",TX,COOPER                   ,051,12/31/2025,True
5278251,CHARLES SCHWAB TRUST BANK,TX,WESTLAKE                 ,031,12/31/2025,True
1893049,"CHARLES SCHWAB PREMIER BANK, SSB",TX,WESTLAKE                 ,031,12/31/2025,True
336361,SANGER BANK,TX,SANGER                   ,051,12/31/2025,True
3150447,"CHARLES SCHWAB BANK, SSB",TX,WESTLAKE                 ,031,12/31/2025,True
844567,POINTBANK,TX,PILOT POINT              ,051,12/31/2025,True
564463,CROSSROADS BANK,TX,YOAKUM                   ,051,12/31/2025,True
539872,"TRUSTTEXAS BANK, S.S.B.",TX,CUERO                    ,051,12/31/2025,True
311265,"YOAKUM NATIONAL BANK, THE",TX,YOAKUM                   ,051,12/31/2025,True
409265,SPUR SECURITY BANK,TX,SPUR                     ,051,12/31/2025,True
753856,"DONLEY COUNTY STATE BANK, THE",TX,CLARENDON                ,051,12/31/2025,True
578862,FIRST STATE BANK OF SAN DIEGO,TX,SAN DIEGO                ,041,12/31/2025,True
561864,SOUTHWEST BANK,TX,ODESSA                   ,051,12/31/2025,True
660066,PEOPLES STATE BANK,TX,ROCKSPRINGS              ,051,12/31/2025,True
1017564,COMMERCIAL STATE BANK,TX,PALMER                   ,051,12/31/2025,True
552161,CITIZENS NATIONAL BANK OF TEXAS,TX,WAXAHACHIE               ,051,12/31/2025,True
435059,TRINITY CAPITAL BANK OF TEXAS,TX,ENNIS                    ,051,12/31/2025,True
370954,"COWBOY BANK OF TEXAS, THE",TX,MAYPEARL                 ,051,12/31/2025,True
1447639,WESTSTAR BANK,TX,EL PASO                  ,051,12/31/2025,True
648550,FIRST NATIONAL BANK OF DUBLIN,TX,DUBLIN                   ,051,12/31/2025,True
377663,FANNIN BANK,TX,BONHAM                   ,041,12/31/2025,True
792659,NATIONAL BANK & TRUST,TX,LA GRANGE                ,051,12/31/2025,True
675079,"FAYETTE SAVINGS BANK, SSB",TX,LA GRANGE                ,051,12/31/2025,True
665865,ROUND TOP STATE BANK,TX,ROUND TOP                ,051,12/31/2025,True
732954,CARMINE STATE BANK,TX,CARMINE                  ,051,12/31/2025,True
2490285,FIRST NATIONAL BANK,TX,ROTAN                    ,051,12/31/2025,True
393252,FIRST TEXAS NATIONAL BANK,TX,FLOYDADA                 ,051,12/31/2025,True
701857,CROWELL STATE BANK,TX,CROWELL                  ,051,12/31/2025,True
839068,SECURITY STATE BANK,TX,PEARSALL                 ,051,12/31/2025,True
253356,MOODY NATIONAL BANK,TX,GALVESTON                ,041,12/31/2025,True
473266,TEXAS FIRST BANK,TX,TEXAS CITY               ,051,12/31/2025,True
393953,"HOMETOWN BANK, NATIONAL ASSOCIATION",TX,GALVESTON                ,051,12/31/2025,True
247355,SECURITY STATE BANK & TRUST,TX,FREDERICKSBURG           ,051,12/31/2025,True
448554,SAGE CAPITAL BANK,TX,GONZALES                 ,051,12/31/2025,True
352651,BOC BANK,TX,MCLEAN                   ,051,12/31/2025,True
193162,"FIRST NATIONAL BANK OF TOM BEAN, THE",TX,TOM BEAN                 ,051,12/31/2025,True
89957,CENDERA BANK,TX,BELLS                    ,051,12/31/2025,True
457060,SPRING HILL STATE BANK,TX,LONGVIEW                 ,051,12/31/2025,True
949154,TEXAS BANK AND TRUST COMPANY,TX,LONGVIEW                 ,041,12/31/2025,True
744854,CITIZENS BANK,TX,KILGORE                  ,051,12/31/2025,True
362155,"FIRST NATIONAL BANK OF ANDERSON, THE",TX,ANDERSON                 ,051,12/31/2025,True
88352,FIRST STATE BANK OF BEDIAS,TX,BEDIAS                   ,041,12/31/2025,True
400365,"FIRST COMMERCIAL BANK, NATIONAL ASSOCIATION",TX,SEGUIN                   ,051,12/31/2025,True
583268,SCHERTZ BANK & TRUST,TX,SCHERTZ                  ,051,12/31/2025,True
484057,MARION STATE BANK,TX,MARION                   ,051,12/31/2025,True
305059,"FIRST STATE BANK, THE",TX,ABERNATHY                ,051,12/31/2025,True
373553,FIRST BANK AND TRUST OF MEMPHIS,TX,MEMPHIS                  ,051,12/31/2025,True
407168,FIRST STATE BANK,TX,SPEARMAN                 ,051,12/31/2025,True
919568,FIRST CAPITAL BANK,TX,QUANAH                   ,051,12/31/2025,True
2694681,AMERICAN FIRST NATIONAL BANK,TX,HOUSTON                  ,051,12/31/2025,True
5382514,GULF CAPITAL BANK,TX,HOUSTON                  ,051,12/31/2025,True
5760439,TEXAS TRADITIONS BANK,TX,KATY                     ,051,12/31/2025,True
853251,UNITY NATIONAL BANK OF HOUSTON,TX,HOUSTON                  ,051,12/31/2025,True
536059,"GOLDEN BANK, NATIONAL ASSOCIATION",TX,HOUSTON                  ,041,12/31/2025,True
31255,CENTRAL BANK,TX,HOUSTON                  ,041,12/31/2025,True
972862,PLAINS STATE BANK,TX,HUMBLE                   ,051,12/31/2025,True
2891622,"CORNERSTONE CAPITAL BANK, SSB",TX,HOUSTON                  ,041,12/31/2025,True
596156,CAPITAL BANK,TX,HOUSTON                  ,041,12/31/2025,True
3630323,THIRD COAST BANK,TX,HUMBLE                   ,051,12/31/2025,True
3579589,STELLAR BANK,TX,HOUSTON                  ,041,12/31/2025,True
5879201,INTEGRITY BANK SSB,TX,HOUSTON                  ,051,12/31/2025,True
583754,BANK OF HOUSTON,TX,HOUSTON                  ,051,12/31/2025,True
3821626,"MINT NATIONAL BANK, THE",TX,KINGWOOD                 ,051,12/31/2025,True
2597232,"HIGHTOWER TRUST COMPANY, NATIONAL ASSOCIATION, THE",TX,HOUSTON                  ,051,12/31/2025,True
514655,"TEXAS GULF BANK, NATIONAL ASSOCIATION",TX,HOUSTON                  ,051,12/31/2025,True
2362458,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION",TX,HOUSTON                  ,031,12/31/2025,True
5728916,"AGILITY BANK, N.A.",TX,HOUSTON                  ,051,12/31/2025,True
3448162,LONE STAR BANK,TX,HOUSTON                  ,051,12/31/2025,True
2597223,"LEGACY TRUST COMPANY, NATIONAL ASSOCIATION",TX,HOUSTON                  ,051,12/31/2025,True
748357,GLOBAL ONE BANK,TX,HOUSTON                  ,051,12/31/2025,True
2625724,SOUTHWESTERN NATIONAL BANK,TX,HOUSTON                  ,051,12/31/2025,True
572655,COMMUNITY BANK,TX,LONGVIEW                 ,041,12/31/2025,True
170257,HASKELL NATIONAL BANK,TX,HASKELL                  ,051,12/31/2025,True
264455,FIRST STATE BANK,TX,ATHENS                   ,051,12/31/2025,True
229454,FIRST STATE BANK OF BROWNSBORO,TX,BROWNSBORO               ,051,12/31/2025,True
842460,LONE STAR NATIONAL BANK,TX,PHARR                    ,041,12/31/2025,True
956750,RIO BANK,TX,MCALLEN                  ,051,12/31/2025,True
49858,BANK OF SOUTH TEXAS,TX,MCALLEN                  ,051,12/31/2025,True
518877,GREATER STATE BANK,TX,MCALLEN                  ,051,12/31/2025,True
432058,FREEDOM BANK,TX,ALAMO                    ,051,12/31/2025,True
497954,TEXAS NATIONAL BANK,TX,MERCEDES                 ,051,12/31/2025,True
184656,"CITIZENS NATIONAL BANK OF HILLSBORO, THE",TX,HILLSBORO                ,041,12/31/2025,True
489155,CITIZENS STATE BANK,TX,ANTON                    ,051,12/31/2025,True
412667,SUNDOWN STATE BANK,TX,SUNDOWN                  ,051,12/31/2025,True
329952,"FIRST NATIONAL BANK OF GRANBURY, THE",TX,GRANBURY                 ,041,12/31/2025,True
811457,"FIRST NATIONAL BANK OF LIPAN, THE",TX,LIPAN                    ,041,12/31/2025,True
596062,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",TX,SULPHUR SPRINGS          ,051,12/31/2025,True
176464,ALLIANCE BANK,TX,SULPHUR SPRINGS          ,051,12/31/2025,True
764151,LOVELADY STATE BANK,TX,LOVELADY                 ,051,12/31/2025,True
700252,CITIZENS NATIONAL BANK,TX,CROCKETT                 ,051,12/31/2025,True
169354,"STATE NATIONAL BANK OF BIG SPRING, THE",TX,BIG SPRING               ,051,12/31/2025,True
871956,"FIRST BANK OF CELESTE, THE",TX,CELESTE                  ,051,12/31/2025,True
500256,"FIRST NATIONAL BANK OF MERTZON, THE",TX,MERTZON                  ,041,12/31/2025,True
924058,"JACKSBORO NATIONAL BANK, THE",TX,JACKSBORO                ,051,12/31/2025,True
455459,MAVERICK BANK,TX,FORT DAVIS               ,051,12/31/2025,True
173959,"FIRST NATIONAL BANK OF HEBBRONVILLE, THE",TX,HEBBRONVILLE             ,051,12/31/2025,True
333856,GRANDVIEW BANK,TX,GRANDVIEW                ,051,12/31/2025,True
366359,"FIRST NATIONAL BANK OF ANSON, THE",TX,ANSON                    ,051,12/31/2025,True
441050,"FALLS CITY NATIONAL BANK, THE",TX,FALLS CITY               ,051,12/31/2025,True
979759,"KARNES COUNTY NATIONAL BANK OF KARNES CITY, THE",TX,KARNES CITY              ,051,12/31/2025,True
599764,"AMERICAN NATIONAL BANK OF TEXAS, THE",TX,TERRELL                  ,041,12/31/2025,True
3635551,GUADALUPE BANK,TX,KERRVILLE                ,051,12/31/2025,True
741152,JUNCTION NATIONAL BANK,TX,JUNCTION                 ,051,12/31/2025,True
603755,FIRST STATE BANK,TX,JUNCTION                 ,051,12/31/2025,True
556459,"KLEBERG BANK, N.A.",TX,KINGSVILLE               ,051,12/31/2025,True
2161,LAMAR NATIONAL BANK,TX,PARIS                    ,051,12/31/2025,True
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",TX,PARIS                    ,051,12/31/2025,True
1293078,PEOPLES BANK,TX,PARIS                    ,051,12/31/2025,True
898579,"FIRST FEDERAL COMMUNITY BANK, SSB",TX,PARIS                    ,051,12/31/2025,True
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",TX,LITTLEFIELD              ,041,12/31/2025,True
875758,FIRST TEXAS BANK,TX,LAMPASAS                 ,051,12/31/2025,True
818652,STOCKMENS NATIONAL BANK IN COTULLA,TX,COTULLA                  ,041,12/31/2025,True
530851,PEOPLES STATE BANK OF HALLETTSVILLE,TX,HALLETTSVILLE            ,051,12/31/2025,True
171768,"SOUTHSTAR BANK, S.S.B.",TX,MOULTON                  ,051,12/31/2025,True
324153,FIRST NATIONAL BANK OF GIDDINGS,TX,GIDDINGS                 ,051,12/31/2025,True
958763,NORMANGEE STATE BANK,TX,NORMANGEE                ,051,12/31/2025,True
629353,FIRST LIBERTY BANK,TX,LIBERTY                  ,051,12/31/2025,True
414858,"INCOMMONS BANK, NATIONAL ASSOCIATION",TX,MEXIA                    ,051,12/31/2025,True
461058,FARMERS STATE BANK,TX,GROESBECK                ,051,12/31/2025,True
521158,"SOUTHTRUST BANK, N.A.",TX,GEORGE WEST              ,051,12/31/2025,True
946555,LLANO NATIONAL BANK,TX,LLANO                    ,051,12/31/2025,True
570558,ARROWHEAD BANK,TX,LLANO                    ,051,12/31/2025,True
215662,AMERICAN BANK OF COMMERCE,TX,WOLFFORTH                ,041,12/31/2025,True
575254,CITY BANK,TX,LUBBOCK                  ,041,12/31/2025,True
819855,PEOPLES BANK,TX,LUBBOCK                  ,051,12/31/2025,True
304762,VICTORY BANK,TX,LUBBOCK                  ,051,12/31/2025,True
199463,WESTERN BANK,TX,LUBBOCK                  ,051,12/31/2025,True
524766,FIRST STATE BANK,TX,SHALLOWATER              ,041,12/31/2025,True
42354,"COMMERCIAL NATIONAL BANK OF BRADY, THE",TX,BRADY                    ,051,12/31/2025,True
101952,"BRADY NATIONAL BANK, THE",TX,BRADY                    ,051,12/31/2025,True
307361,AMERICAN BANK NATIONAL ASSOCIATION,TX,WACO                     ,051,12/31/2025,True
435666,SECURITY BANK OF TEXAS,TX,CRAWFORD                 ,051,12/31/2025,True
292467,POINTWEST BANK,TX,WEST                     ,051,12/31/2025,True
428060,CENTRAL NATIONAL BANK,TX,WACO                     ,051,12/31/2025,True
895055,"FIRST NATIONAL BANK OF MCGREGOR, THE",TX,MC GREGOR                ,051,12/31/2025,True
601658,ALLIANCE BANK CENTRAL TEXAS,TX,WOODWAY                  ,051,12/31/2025,True
549862,"COMMUNITY BANK & TRUST, WACO, TEXAS",TX,WACO                     ,041,12/31/2025,True
108269,"FIRST NATIONAL BANK OF MOODY, THE",TX,MOODY                    ,051,12/31/2025,True
741068,FIDELITY BANK OF TEXAS,TX,WACO                     ,051,12/31/2025,True
369659,FIRST NATIONAL BANK OF CENTRAL TEXAS,TX,WACO                     ,051,12/31/2025,True
458665,"FIRST NATIONAL BANK OF STANTON, THE",TX,STANTON                  ,051,12/31/2025,True
491653,"COMMERCIAL BANK, THE",TX,MASON                    ,051,12/31/2025,True
368054,MASON BANK,TX,MASON                    ,051,12/31/2025,True
742056,CASTROVILLE STATE BANK,TX,CASTROVILLE              ,051,12/31/2025,True
77253,TXN BANK,TX,HONDO                    ,051,12/31/2025,True
375650,MENARD BANK,TX,MENARD                   ,051,12/31/2025,True
925653,BANK OF TEXAS,TX,MIDLAND                  ,051,12/31/2025,True
293053,COMMUNITY NATIONAL BANK,TX,MIDLAND                  ,051,12/31/2025,True
237066,WEST TEXAS NATIONAL BANK,TX,MIDLAND                  ,041,12/31/2025,True
182951,"CLASSIC BANK, NATIONAL ASSOCIATION",TX,CAMERON                  ,051,12/31/2025,True
59352,CITIZENS NATIONAL BANK,TX,CAMERON                  ,051,12/31/2025,True
53051,"BUCKHOLTS STATE BANK, THE",TX,BUCKHOLTS                ,051,12/31/2025,True
522753,MCBANK,TX,GOLDTHWAITE              ,051,12/31/2025,True
799854,"CITY NATIONAL BANK OF COLORADO CITY, THE",TX,COLORADO CITY            ,051,12/31/2025,True
100357,"LEGEND BANK, N. A.",TX,BOWIE                    ,051,12/31/2025,True
412751,WOODFOREST NATIONAL BANK,TX,THE WOODLANDS            ,041,12/31/2025,True
824653,TEXAS HERITAGE NATIONAL BANK,TX,DAINGERFIELD             ,051,12/31/2025,True
885869,"COMMERCIAL BANK OF TEXAS, N.A.",TX,NACOGDOCHES              ,051,12/31/2025,True
738769,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,TX,CORSICANA                ,051,12/31/2025,True
856869,PRODUCER BANK OF TEXAS,TX,POWELL                   ,051,12/31/2025,True
697950,CITY NATIONAL BANK,TX,CORSICANA                ,051,12/31/2025,True
1435092,TEXAS NATIONAL BANK,TX,SWEETWATER               ,051,12/31/2025,True
339456,FIRST COMMUNITY BANK,TX,CORPUS CHRISTI           ,041,12/31/2025,True
579364,TEXAS CHAMPION BANK,TX,CORPUS CHRISTI           ,051,12/31/2025,True
814458,CHARTER BANK,TX,CORPUS CHRISTI           ,051,12/31/2025,True
807955,"AMERICAN BANK, NATIONAL ASSOCIATION",TX,CORPUS CHRISTI           ,051,12/31/2025,True
964157,VALUEBANK TEXAS,TX,CORPUS CHRISTI           ,051,12/31/2025,True
791072,INTERSTATE BANK,TX,PERRYTON                 ,051,12/31/2025,True
8462,"PERRYTON NATIONAL BANK, THE",TX,PERRYTON                 ,051,12/31/2025,True
